name,stars,review_count,latitude,longitude
Dollar Rent A Car,1.5,9,36.1369239,-115.163492
Kush Fine Art,4.5,10,36.1094088,-115.1727107
CVS Pharmacy,2.0,16,36.056472,-115.243633
Subway,2.5,4,36.195433,-115.062519
Hi-Tech Dental Care,2.0,4,36.098781,-115.223982
Pier 1 Imports #1359,2.5,10,36.2827221,-115.2877259
St Viator Catholic Church,3.5,6,36.1136583,-115.1191791
Beauty Center,3.5,3,36.2811,-115.3036
AV Vegas,3.0,4,36.1102279,-115.1913871
Taco Bell,3.0,5,36.21878,-115.27891
Wells Fargo Bank,1.5,3,36.1788049,-115.177868
Burger King,3.5,3,36.1586877,-115.078011
Arby's Roast Beef Sandwich Restaurants,2.5,10,36.1015732,-115.2969914
Chrome Hearts,4.5,21,36.1183949,-115.1729418
Bronzed,5.0,55,36.108898,-115.151261
Las Vegas Harley-Davidson Buell,3.5,12,36.142019,-115.120134
Social Security Administration,3.0,36,36.1565512,-115.2614071
Techna Glass,3.5,10,36.239052,-115.176493
Starbucks Flamingo & Howard Hughes Pkwy,3.5,12,36.1144301,-115.1572338
Eva Nails & Spa,3.0,14,36.105159,-115.13618
Popeye's Chicken & Biscuits,2.0,15,36.1008067,-115.1360221
7-Eleven,2.5,3,36.1594399,-115.250598
Bally,3.5,3,36.1183949,-115.1729418
Al Phillips The Cleaner,3.0,6,36.0107363,-115.1342193
Very Venice,3.5,8,36.1214517,-115.1696112
7-Eleven,3.0,7,36.1262374,-115.2085105
Las Vegas-Clark County Library System - West Las Vegas Library,4.0,6,36.1952101,-115.1544685
Showtime Tours,1.5,192,36.1546583395074,-115.159218994105
Wild Orchid Nails & Spa,4.0,22,36.0251691,-115.1192733
China Joy,2.5,28,36.011597,-115.137808
Harry Winston,5.0,6,36.1179352,-115.1748371
"Roter Glenn, OD",5.0,4,36.093825,-115.294603
Tahiti,3.5,35,36.099906,-115.210809
Hi-Lites Salon,3.5,5,36.0549288,-115.1691493
Burger King,3.0,6,36.217716,-115.241843
Lovo Cigars,4.5,8,36.169886,-115.1412402
Dula Gym,4.5,3,36.1749508012095,-115.138167078405
"Ton Lee, DDS",4.5,3,36.092666,-115.118327
Capriotti's Sandwich Shop,4.5,126,36.0152797,-115.171712
H&R Block,4.5,3,36.1211056,-115.1384181
Cobra Kai Jiu-Jitsu,5.0,29,36.1517161,-115.1617144
TPC Summerlin,4.5,10,36.1885914,-115.298345
Advanced Digestive Disease Consultants,3.0,4,36.180586,-115.3158256
Enterprise Library,4.0,22,36.038356,-115.171088
Office Depot,3.5,6,36.1590027,-115.2020616
The Body Shop,5.0,4,36.1725319,-115.197258
Adidas,4.5,7,36.0503102,-115.1714025
Las Vegas Skin & Cancer Clinics,1.5,21,36.207884,-115.2493547
NPS Pool & Spa Supply,4.0,8,36.145672771646,-115.29602559913
Thai Food To Go,4.5,177,36.130228,-115.103766
Crestwood Suites Las Vegas Blvd,2.5,16,36.057488,-115.170917
Everything But Water,3.0,6,36.1274245,-115.170815
Looktours,3.0,5,36.237155,-115.232034
True Dentistry,5.0,10,36.07338,-115.289951
CVS Pharmacy,3.5,9,36.129662,-115.260301
California Pizza Kitchen,3.0,102,36.1203387139287,-115.174388868189
Green Valley Grocery,3.5,4,36.0287657,-115.1357259
Hats Off Barber Shop,4.0,16,36.0865493,-115.2438663
Cloud Carpet One Floor & Home,3.5,5,36.070788,-115.190693
The Center For Occupational Health & Wellness,3.0,5,36.1621862,-115.172162
Bank of America,4.0,8,36.126943,-115.194233
GLG Insurance Professionals,5.0,5,36.0786,-115.2114
Villa Pizza,2.0,5,36.264255,-115.26569
Homegoods,4.0,32,36.2827239,-115.2877085
Hacienda Liquors,4.5,11,36.0944424,-115.2079863
Balloons With A Twist,5.0,26,36.1697096,-115.1236952
Bleu Gourmet,4.0,7,36.1584817,-115.2857741
Redstone Grill,4.0,3,36.0979526,-115.2972153
Walgreens,3.5,4,36.1371025,-115.1367922
Walgreens,3.0,10,36.1153864,-115.0660928
Service King Collision Repair,4.0,5,36.2192418,-115.214639
CVS Pharmacy,3.0,13,36.0850968,-115.2984622
Wells Fargo Bank,2.5,4,36.1596199,-115.215452
Jiffy Lube,3.5,57,36.0572491,-115.2795994
Starbucks,3.0,81,36.0261968,-115.1204704
Subway,2.0,4,36.135911,-115.162926
Aloha Tinting,4.0,4,36.1194446,-115.1912385
Lucky Cab Company of Nevada,2.0,20,36.089499,-115.196259
Batteries Plus Bulbs,4.0,8,36.0217192785231,-115.11935174405
Cynthia's Sewing Machine Center,4.0,5,36.1351669,-115.2787112
Nevada S.P.C.A,3.5,56,36.0890116,-115.2063949
Diva Nail Spa,4.0,58,36.2736777,-115.2542311
Shizen Japanese Restaurant,3.0,37,36.175797,-115.291162
Regional Transportation Commission,2.0,17,36.069073,-115.16474
O48 Realty,1.0,4,36.0934219,-115.28005
Internal Revenue Service,3.0,5,36.174206,-115.146953
Remnant Ministries,5.0,3,36.04187,-115.1581519
Enterprise Rent-A-Car,5.0,11,36.144246,-115.235606
Zombie Zone,4.5,14,36.1607672292025,-115.245224782299
K's Bbq,2.5,3,36.0151319,-115.1721706
America's Choice Garage Doors,3.0,4,36.1139182,-115.2428487
Seattle Dan's Pizza Pasta & Grinders,3.5,29,36.1439269,-115.2760775
Wells Fargo Bank,3.5,7,36.125644,-115.200204
Cartridge World,4.5,15,36.1227134,-115.243093
Optic Gallery,4.5,16,36.0819709,-115.119512
AutoZone,4.0,8,36.159691,-115.221351
The Lawn Patrol,1.0,3,36.0833352,-115.0999753
Tilly's,4.0,4,36.1722752,-115.1966896
Outback Steakhouse,3.5,109,36.055728,-115.171547
Crestwood Suites Extended Stay Hotels,2.5,13,36.115046,-115.115865
Thomas Dermatology,3.5,27,36.073786,-115.290491
Discount Tire,5.0,5,36.1951822,-115.0290363
The Pink Poodle Parlor Too,4.5,12,36.0278086,-115.1185465
Wells Fargo Bank,3.0,4,35.9992571,-115.2081398
Desert Cab,2.5,87,36.1050479,-115.19577
Mountain's Edge,4.5,6,36.05798,-115.31953
T-Mobile,1.0,3,36.1621716,-115.0625217
Sonic Drive-In,3.5,130,36.116176,-115.19734
Costco,4.0,72,36.278941,-115.209434
A1 Dental Care,3.5,5,36.0478877,-115.2244706
Khoury's Mediterranean Restaurant,4.0,173,36.0770695,-115.2986223
G & S Window Cleaning,5.0,7,36.1107439,-115.268283
La Piazza,3.5,36,36.181417,-115.139396
Logo Executives,5.0,4,36.0677531,-115.1761077
McDonald's,2.5,19,36.090535,-115.171897
Tokyo Discount No 2,4.0,42,36.098792620723,-115.29492949053
Carl's Jr,3.5,8,36.147909,-115.153972
Euphoria Salons & Day Spas,3.5,24,36.159535,-115.288701
El Diamante Restaurant,2.5,16,36.159236907959,-115.110458374023
Elliott's Sewer & Drain Cleaning Service,5.0,6,36.15,-115.21
L'elysée Bakery,3.5,39,36.1269675,-115.2249916
Grotto Ristorante,3.5,235,36.1702644,-115.1445575
Food-4 Less,3.5,24,36.0401551411008,-115.171104669571
Supercuts,4.0,7,36.157873,-115.311658
China Kitchen,3.5,13,36.2402412,-115.0647517
Cypress Street Marketplace,3.0,84,36.1171675,-115.177901
Kohl's Department Stores,3.5,32,36.157935,-115.282742
Sudden Impact Pest Control,4.5,5,36.15,-115.21
Thomas Pink,4.5,11,36.119504,-115.172995
Staytrue Tattoo Parlor,5.0,15,36.0977452,-115.1992222
Color Nails,3.5,21,36.113151,-115.310613
Wendy's,3.0,6,36.115253,-115.07009
Bekins A-1 Movers,2.5,3,36.077825,-115.19636
Larry's Towing & Transport,4.0,5,36.014551,-115.242097
Purrfect Auto Service,2.0,16,36.0847924428777,-115.280134842894
Cigars & Smokes,3.0,6,36.054765,-115.280529
Knight Sounds Entertainment,4.0,6,36.1697096,-115.1236952
Taco Bell,2.5,5,36.08636,-115.10091
Panevino Deli,4.0,40,36.070665,-115.162336
A West Flamingo Fluff & Fold,4.5,23,36.11462,-115.2269724
Universal Bakery,3.5,3,36.153322,-115.104998
Village Pub Bar & Grill,3.5,15,36.114659,-115.0998114
Sears Roebuck and Company,2.5,7,36.127851,-115.135701
Sprint Store,2.5,32,36.0109654,-115.1205761
Diamond Wireless,3.5,4,36.1722752,-115.1966896
Advanced Eyecare,5.0,25,36.2707534,-115.2673997
The Coffee Shop,3.0,9,36.124423,-115.146372
Carrot Top,4.5,263,36.0954231,-115.1759139
Kan's Kitchen,3.5,10,36.1272235,-115.2249939
"Arizona Charlie's Boulder Casino, Hotel & RV Resort",3.0,43,36.1230335,-115.075618
Anna's Linens,4.0,6,36.157654,-115.205428
Starbucks,2.0,13,36.1274245,-115.170815
Regal Cinemas,4.0,156,36.1574196444508,-115.335352420807
Steve Madden Retail,4.0,5,36.124423,-115.146372
Davis Glass and Mirror,4.5,6,36.0966261,-115.1902023
Jack in the Box,2.0,3,36.15941870391,-115.23522711639
"Top This Pizza, Inc.",2.5,28,36.1008602,-115.1386502
Sport Cut,3.5,3,36.126543,-115.206888
Dolar's Automotive,5.0,16,36.1008641,-115.0970343
Budget,2.0,21,36.100364,-115.200894
Summerlin Smiles,5.0,15,36.084564,-115.299914
Dennys,2.5,25,36.1442303,-115.2660053
The Loft,4.5,25,36.1581216,-115.2841798
Golf Galaxy,4.0,23,36.1577835,-115.281102
Lucky Cheng's Restaurant,3.5,10,36.1111846,-115.1707331
Maple Cleaners,4.5,3,36.034953,-115.1359573
World Nails,3.5,12,36.1445189,-115.2757054
L & S Air Conditioning & Heating,2.0,10,36.1697096,-115.1236952
Grand Tours,1.5,4,36.1697096,-115.1236952
Pacific West Flooring,5.0,10,36.127056,-115.191518
Royal Persis,4.0,14,36.11543,-115.112467
Affordable Property Management,1.5,7,36.172985,-115.064522
Baja Fresh Mexican Grill,3.5,8,36.1566045,-115.0621835
FedEx Office Print & Ship Center,2.0,3,36.1084263,-115.1373615
KFC,1.5,8,36.0999633,-115.10451
McDonald's,2.0,4,36.1590036,-115.0803587
KFC,2.5,3,36.12809,-115.171626
Absolute Dental,1.5,6,36.1170748,-115.0911513
Playboy,4.0,6,36.1183949,-115.1729418
Crystal Properties,3.0,5,36.1697096,-115.1236952
Centennial Hills Barber & Style Shop,3.0,10,36.2788689,-115.2629789
Wasabi Jane's Venetiaen,2.5,4,36.121428,-115.169617
Louis Vuitton,4.5,35,36.1275008,-115.1659163
Vosges Haut Chocolat,4.5,184,36.1183321618086,-115.174350384898
Ito'y Sariling Atin,4.0,71,36.1430355662798,-115.1370593703
Advanced Orthopedics & Sports Medicine,3.0,16,36.056904,-115.275083
Discount Tire,4.5,19,36.1586939,-115.24457
Hot Topic,4.5,3,36.1252618,-115.13717
Terrible Herbst,3.5,32,36.1595286,-115.3330243
Beauty Supply Warehouse,2.0,8,36.142285414114,-115.13517303632
Bank of America,2.5,4,36.1583979,-115.2064634
Bartolo Photography,1.5,3,36.1579418,-115.2523641
Residence Inn Las Vegas South,4.0,24,36.0839368,-115.1820848
Tokyo Discount,4.0,47,36.0101627,-115.1352708
Roberta's Steakhouse,4.5,3,36.169089,-115.138595
Kababayan Asian Market Place,2.0,5,36.0278086,-115.1185465
Port of Subs,2.0,6,36.1295515,-115.1114989
Aurelio's Pizza,3.0,19,36.2184533,-115.2627104
Majestic Cabinets,4.5,3,36.1437548,-115.0780583
Subway,2.5,4,36.143305,-115.1747367
Crowne Dental,4.5,6,36.1442753,-115.2743212
Rocco's NY Pizzeria,4.0,184,36.1612270132981,-115.332990837383
Renewal by Andersen,2.0,4,36.125637,-115.202242
Door King,3.5,3,36.1697096,-115.1236952
Enterprise Rent-A-Car,2.5,6,36.065137,-115.236329
McDonald's,3.0,10,36.0995338,-115.2977975
Rock Spa,3.5,3,36.1090109,-115.1538512
Sally Beauty Supply,4.0,5,36.216397,-115.2423631
La Costa Del Sol,3.5,14,36.1458209,-115.0640667
Arby's,4.0,5,36.113372,-115.06613
Tipps Thai Buffet & Live Cooking Station,3.0,6,36.1260199,-115.219839
The Ka,3.0,33,36.0550762,-115.0835713
McDonald's,2.5,7,36.100462,-115.224075
Who Duz Your Hair Phaze II,2.5,4,36.034511,-115.120194
Neighborhood Dental,4.0,5,36.143945,-115.064099
Steiner's A Nevada Style Pub,4.0,144,36.0407783,-115.1715978
Royal Refrigeration Air Conditioning & Heating,4.0,5,36.096118,-115.198145
Arco Ampm,3.0,8,36.100614,-115.1492638
Provence Bakery,2.0,9,36.125587,-115.211199
N & N Oriental,3.0,20,36.1068493,-115.1372406
The Palace Nail Spa,5.0,4,36.0951502,-115.2973297
Thai Original BBQ,3.0,51,36.1411656,-115.1366006
The Social Register of Las Vegas,3.5,5,36.09849,-115.239886
Lenscrafters,2.5,3,36.17311,-115.125401
Southwest Classics,5.0,3,36.0935418,-115.2074882
Marcos,4.5,6,36.1963267,-115.2345767
Addison Landscapes,3.5,11,36.0905618,-115.2038326
Aloha Kitchen,4.0,75,36.1592631,-115.078234
Deluxe Taxicab Service,1.5,12,36.1697096,-115.1236952
Cimarron,3.0,6,36.1137386,-115.2723266
Wells Fargo Bank,2.5,13,36.161153,-115.332369
Joe's Seafood Prime Steak & Stone Crab,4.0,1023,36.1174528,-115.1766881
The UPS Store,5.0,5,36.1015968322754,-115.314361572266
Meadows Pediatric,3.5,20,36.2187084,-115.2934088
Starbucks,4.0,24,36.011942,-115.136169
DiVine Events,4.0,19,36.0749889,-115.1886166
Henderson Taxi,2.5,13,36.1483744234586,-115.162490671191
David Brownell Team - Keller Williams Realty,5.0,3,36.1163902282715,-115.29972076416
Burger King,2.5,5,36.159596,-115.21211
Little Dumpling,3.0,41,36.2800493,-115.2613293
MIX,4.0,933,36.0930659,-115.177814
BMW Motorcycles of Las Vegas,4.0,11,36.0670133,-115.2520303
Memphis Championship Barbecue,3.0,44,36.155701,-115.244204
Cheyenne Cleaners,5.0,3,36.219396,-115.2968509
Ticketmaster,1.0,4,36.1697096,-115.1236952
Dickies Factory Outlet,3.5,6,36.0549289,-115.1691491
Desert Springs Dental Care,4.5,10,36.0868399,-115.2254338
Long John Silver's,1.5,6,36.1732806338184,-115.061790198277
Exile Creative Group,4.0,3,36.1984398,-115.2794418
Tropicana Smoke Shop,2.5,3,36.100047,-115.2265499
Chicago Tasty Dogs,3.0,33,36.0123098,-115.1189623
Subway,2.5,9,36.2404081,-115.2498459
Head Hunterz,4.0,5,36.034511,-115.120194
Holiday Systems International,1.5,9,36.1697096,-115.1236952
Yassou,4.0,250,36.158669,-115.263591
Decatur Auto Electric,5.0,5,36.141385306508,-115.209472068787
Havoline Xpress Lube,2.5,3,36.100802,-115.054734
La Perla,4.5,10,36.1186729467303,-115.17350692302
PostNet,5.0,29,36.1866164,-115.2251174
Herbally Grounded,4.5,34,36.1582189262898,-115.20029381129
Palm Pizza,2.5,12,36.1585279,-115.10086
Roni Josef International Salon & Spa,2.5,19,36.147371,-115.155365
Smith's Food & Drug Centers,4.0,30,36.1002484,-115.3128559
Krispy Kreme Doughnuts,2.5,7,36.1369239,-115.163492
Family Dollar,3.0,3,36.2184999,-115.2259757
Amber Unicorn Books,4.5,38,36.1486584,-115.2098129
Starbucks,2.5,6,36.130152,-115.1181774
Trifecta Gallery,4.0,12,36.159147,-115.152728
Bcbg,3.5,4,36.124423,-115.146372
La Salsa,3.0,48,36.124423,-115.146372
Las Vegas-Clark County Library System - Clark County Library,3.5,38,36.11362,-115.134819
Short Line Express Market,3.0,4,36.2770295,-115.2874815
Jack In the Box,2.5,9,36.2200472,-115.2787734
Bank of America,3.5,3,36.124076,-115.224252
Zales Outlet,2.5,4,36.0539587,-115.1695624
Bank of America,2.0,4,36.130359,-115.139019
Panda Express,2.5,6,36.1417868,-115.1190814
All Your Skin & Body Care by Delma,3.0,7,36.1104125,-115.2067011
Greenawalt Chiropractic,4.5,7,36.144094,-115.255454
Mimi's Cafe,3.0,68,36.2831507,-115.2878431
Starbucks,3.0,30,36.1523868,-115.2429074
"Hui Jordan, OD",5.0,6,36.0971907,-115.1012586
Zumiez,4.5,3,36.0549289,-115.1691491
Sushi Hana,3.5,10,36.0944424,-115.2079863
PT's,3.0,13,36.0128618,-115.1337254
Minuteman Towing,4.0,5,36.1697096,-115.1236952
Jay's Plumbing & Service,5.0,3,36.170863,-115.123258
Bank of America,3.0,9,36.054999,-115.280372
L & L Hawaiian Barbecue,3.5,48,36.1426218,-115.1375861
Dream Car Rentals,2.0,16,36.09871,-115.1491534
Budget Rent A Car,2.5,6,36.1703001,-115.1445082
Roberto's Taco Shop,3.0,21,36.240154,-115.065915
Shoe Lab,2.5,31,36.15959686729,-115.285019092262
Carl's Jr Restaurants,3.5,8,36.1262871,-115.2069397
Wendy's,2.5,17,36.100267,-115.185156
Citta Delle Luci,3.0,3,36.1697096,-115.1236952
Big O Tires and Service Centers,2.0,4,36.2751941,-115.2700713
NEA Dentistry,5.0,6,36.1906754,-115.3034001
7-Eleven,3.0,4,36.175041,-115.136584
Chipotle Mexican Grill,3.5,66,36.0563143,-115.1721231
Nine Dragon Head Shop,4.5,3,36.125489562532,-115.210507340199
Banfield Pet Hospital,2.5,3,36.0951083,-115.2973198
Montana Meat Company,3.5,65,36.273996,-115.2691789
The UPS Store,3.5,6,36.0952350497246,-115.297311320901
Fantastic Sams,4.0,19,36.0123056,-115.1375393
Absolute Dental,3.5,6,36.1605793,-115.1748253
Verizon Wireless,3.0,7,36.2804506,-115.2661326
Gilcrease Orchard,4.5,88,36.3019841,-115.2494357
Ryland Homes,3.0,4,36.083781,-115.286069
PT's,3.5,20,36.0764558,-115.2087881
Desert Carpet Cleaning,1.5,18,36.3255827,-115.2896852
G G Santi II,3.5,4,36.1214517,-115.1696112
Terrible Herbst,4.0,7,36.0997939973867,-115.29755204916
S S Audio,5.0,7,36.1261585,-115.2125529
Citadel Gun & Safe,3.5,11,36.112196,-115.1818863
PostNet,2.5,11,36.0539776,-115.2814142
Raw Health Vitamin Store,4.5,16,36.0535699,-115.2791664
Lovely Nails,4.5,29,36.0865254,-115.2262491
La Quinta Inn & Suites Las Vegas Airport N Conv.,3.0,85,36.1171148,-115.1541358
Wells Fargo Bank,3.5,4,36.1190699,-115.1564608
Buffalo Old Time Photo Company,3.5,9,36.137684,-115.165604
Home Plate Grill & Bar,3.5,93,36.032924,-115.205633
Hertz Rent A Car,2.0,127,36.0600895,-115.164163907935
Starbrite Dental,4.0,5,36.2827328,-115.2875523
UNLV Barnes & Noble Bookstore,2.0,7,36.1195309,-115.1373608
Southern Hills Hospital and Medical Center,3.0,47,36.072163,-115.295384
Capriotti's Sandwich Shop,4.0,46,36.18336,-115.3098303
Diamond and Gem Box,2.5,3,36.1122256,-115.241796
Jack In The Box,3.0,14,36.1006486,-115.0919762
Pho Rose,3.0,52,36.1906225,-115.2588414
McDonald's,2.5,9,36.101988,-115.1369914
The UPS Store,3.5,6,36.0132848471403,-115.153351798654
Starbucks,3.0,20,36.1148529,-115.091522
Cvs Pharmacy,4.5,3,36.129267,-115.117911
Dent Guys,5.0,27,36.1235204,-115.1838861
McDonald's,2.0,10,36.1961359,-115.240597
The Venetian Las Vegas,3.5,15,36.124423,-115.146372
"Qui H Thai, MD",5.0,4,36.0780185,-115.2965565
24-7 Locksmith,1.0,5,36.1819146,-115.2613503
Blazin Nails,3.5,18,36.280927,-115.265433
One Stop Shipping,5.0,4,36.1264,-115.193038
"Karen Hsueh, OD",4.0,13,36.138238,-115.225504
Pendas Buffet,2.5,3,36.1274162,-115.2430886
Venicia Apartments,3.0,13,36.123359,-115.295036
Battery Source,4.0,5,36.1434457703672,-115.209426472393
Scuba Views,5.0,12,36.223624,-115.217179
Atrium Suites Hotel,3.5,6,36.111864,-115.154131
Ace Dental,3.5,3,36.1022582,-115.0531031
Henderson Wellness Medical Spa & Colonic,4.0,15,36.010128,-115.137292
Maid Brigade of SE Las Vegas,1.5,4,36.0717194,-115.1304998
Quartermaster,2.5,8,36.1264205,-115.1940753
T & M Automotive,4.5,31,36.0825732,-115.1919295
V Theater,3.0,74,36.1108538124793,-115.172574520111
Lint Busters,5.0,3,36.185481,-115.240148
Kfc,1.5,5,36.270668,-115.26202
Fremont Childrens Clinic,4.0,12,36.2166595458984,-115.249420166016
Longchamp Las Vegas,4.0,8,36.1183949,-115.1729418
Arizona Charlie's Decatur,3.0,73,36.16376,-115.207017
Sushiko,4.0,89,36.2400356,-115.2493968
Albertsons,4.0,10,36.0988541520613,-115.223810799179
PostNet,3.0,7,36.1159719,-115.2418828
Jumperman Party Rentals,2.0,5,36.239852,-115.113427
"Eric Wolfson, DO",2.0,11,36.2072019,-115.2482101
New Happy Nails & Spa,4.5,23,36.124942,-115.279682
Diesel USA,3.5,8,36.1274245,-115.170815
Sushi Tower & Steakhouse,4.0,106,36.1145538,-115.3075865
Serrano's Mexican Restaurant,4.5,36,36.173234,-115.2442755
Oh My Godard Galleries,5.0,5,36.1094088,-115.1727107
Cafe Derbi,3.5,12,36.1154037,-115.2222804
Zabas Mexican Grill,4.0,44,36.2813088,-115.2875754
Panda Express,3.0,12,36.2813088,-115.2875754
Cottage Cafe,3.5,11,36.1046561,-115.1510031
McDonald's,3.0,4,36.1253949,-115.2224603
Best Nails,2.0,29,36.1591025,-115.3334326
Houdini's Magic Shop,3.5,8,36.1213977,-115.171675
Zizzy,3.5,51,36.125908,-115.197904
Allied Charcoal & Wood Products,5.0,3,36.2074817,-115.0619572
Family & Cosmetic Dentistry,5.0,3,36.130255,-115.111388
Sammy's L.A. Pastrami & Burgers,3.5,167,36.1154362,-115.2081784
Louis Vuitton,2.5,11,36.127485,-115.170816
Pizza Hut,2.5,10,36.159506,-115.319453
Motel 6,2.0,10,36.097748,-115.181903
Llantera Tropicana,4.0,23,36.10148,-115.13596
Banner Plus,5.0,10,36.253417,-115.181252
Haagen Dazs Shop,4.5,3,36.1033743,-115.1693962
Del Taco,3.5,6,36.1656093,-115.0619087
Footlocker Fashion Show Mall,3.0,7,36.1697096,-115.1236952
Exclusive Tailoring,4.0,5,36.130522,-115.190885
Wendy's,2.5,3,36.114886,-115.226163
Pro Tree,3.5,3,36.175,-115.136389
Wireless Toyz,4.0,5,36.1288363,-115.2244607
Zabas Mexican Grill,4.0,57,36.0095858,-115.1177785
7-Eleven,3.0,4,36.136652,-115.066019
Covington At Coronado Ranch,1.5,13,36.0466261,-115.2424889
Pizza Hut,3.0,9,35.9980464,-115.2063989
Southwest Medical Associates,2.5,7,36.160128,-115.175243
Food-4 Less,3.5,3,36.145291,-115.156354
Frank & Fina's Cocina,4.0,217,36.1137055,-115.3077927
Curl Up N Dye,4.5,64,36.1433639,-115.2424505
Walgreens,3.5,12,36.048995,-115.243874
Hotbox Salon,4.5,95,36.0420814,-115.1225258
Grand China,3.0,17,36.05657,-115.278503
Easy Life Boba Tea,4.0,192,36.1300289,-115.2777727
All Smiles Dental,5.0,7,35.9970679,-115.2075412
Journeys,4.0,4,36.0549289,-115.1691491
Pizza Hut,3.0,4,36.1153566,-115.0680905
SuperPawn,2.5,3,36.1421909,-115.20855
Wendy's,2.5,4,36.1031536326779,-115.172315351665
China Joe's,2.5,20,36.11543,-115.135068
Famous Footwear,2.0,5,36.0093872,-115.1169594
Las Vegas Gun Range & Firearms Center,4.0,76,36.0348021,-115.2041326
Terrible Herbst,4.0,4,36.070874,-115.278734
Glamour Nails,2.5,8,36.027188,-115.135767
Boston Cleaners,1.5,11,35.996894,-115.2074439
Around the Clock,2.0,4,36.1056774,-115.2041778
The Car Company,3.5,6,36.13632,-115.191677
Immaculate Carpet Care,3.5,3,36.077036,-115.08745
Subway,3.5,5,36.1188189268328,-115.182005167007
Edward K Tsai,4.0,16,36.055251,-115.225806
Taco Bell,3.5,13,36.1445,-115.2969
Roberto's Taco Shop,4.0,4,36.0726923,-115.1010831
Del Taco,2.5,8,36.09473,-115.2971006
McDonald's,3.0,6,36.143676,-115.137502
Fossil Outlet Store,4.5,6,36.1629926,-115.1592511
Discount Tire Store - Las Vegas,4.5,28,36.2734803,-115.2554706
Roberto's Taco Shop,4.0,5,36.2166019,-115.2423654
Fastsigns,4.0,4,36.1167644,-115.137914
Albertsons,3.5,17,36.1162147521973,-115.313400268555
David Yurman,5.0,10,36.1177108703971,-115.167868233838
Terrible Herbst 260,3.0,13,36.272556,-115.264358
Donald J Pliner,4.0,7,36.11852,-115.172865
Asia,2.5,3,36.1588612,-115.1222638
Starbucks,4.0,12,36.1987077170256,-115.282977953736
The Best Shoe Repair,3.5,8,36.1581916,-115.2433802
